instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
2563,0.018697553891725005,0.01869755389172495,0.40563991323210413,0.15384615384615385,0.0,0.0,0.33333333333333337,0.75,0.5769230769230769,0.8,0.8440436369772499,0.512703152760237,0.3994692063033591,0.3742263660908429,0.6748187438154144,0.3881274558738511,0.652480813101827
2564,0.006313485139609831,0.006313485139609387,0.23450586264656614,0.15384615384615385,0.00035778175313059033,0.5,0.999999999999506,0.75,0.5769230769230769,0.6,0.9394871219648651,0.3120244575335709,0.3322235863161463,0.31122758666273764,0.3314978783816465,0.3403075553720185,0.37392987157767865
2565,0.003563735436613036,0.003563735436613369,0.40563991323210413,0.15384615384615385,0.00035778175313059033,0.3333333333333333,0.6200000000000001,0.75,0.23076923076923078,0.2,0.4119913562550843,0.44964378792103604,0.3176223572805628,0.29795707266812566,0.39017215843419595,0.31789790539055707,0.3842581458405788
2566,0.7806573163958074,0.7806573163958075,0.6454630495790459,0.15384615384615385,0.0,1.0,0.0,0.75,0.6538461538461539,0.8,0.9494313138139504,0.6354755443400807,0.6827926092855805,0.6717328815597378,0.7379567319678234,0.6996226456964204,0.7873478916787954
2567,0.17530162757564893,0.17530162757564882,0.28191489361702127,0.07692307692307693,0.0,1.0,0.0,1.0,0.34615384615384615,0.6,0.6478117716766782,0.4468776427415857,0.6396789982773816,0.6399297937241626,0.5889229862790143,0.671494289615632,0.6080686224827263
2568,0.002791194053607171,0.002791194053607282,0.23450586264656614,0.07692307692307693,0.0,0.0,0.0,0.75,0.38461538461538464,0.0,0.3056999711332882,0.19636094153293382,0.21092178635289657,0.2131357560048624,0.19211367990229308,0.21458035099076733,0.3651068718638022
2569,0.9865215113426105,0.9865215113426109,0.8434065934065934,0.23076923076923078,0.0007155635062611807,1.0,0.6984126984126984,0.75,0.6153846153846154,1.0,1.2015150926795157,1.6557671125141535,1.4021187164057798,1.4761206655407606,1.5130216945826447,1.3745806447590665,1.551672688860015
2570,0.8327579820535995,0.8327579820535994,0.37962962962962965,0.15384615384615385,0.0,0.0,0.0,0.75,0.38461538461538464,0.0,0.34290227418956837,0.4799087242300494,0.7095825025394001,0.701653746268521,0.4829651453813729,0.6869187792922125,0.6517067436577951
2571,0.49293072988781084,0.49293072988781106,0.1565934065934066,0.15384615384615385,0.0008054772452678212,0.6666666666666666,0.5,0.75,0.46153846153846156,0.6,0.9908990832802003,0.3382203971732339,0.4015023556041987,0.36547691484768313,0.3324483506098916,0.40692764810499593,0.3406075180195276
2572,0.018818005045769026,0.01881800504576897,0.23450586264656614,0.15384615384615385,0.00035778175313059033,0.0,0.3827160493827161,0.75,0.4230769230769231,0.0,0.4552404373969749,0.39263011838337675,0.3319532529980518,0.3084394546424174,0.3366659516084579,0.3249708129685552,0.39637687811528055
2573,0.08005583979825259,0.0800558397982522,0.40563991323210413,0.15384615384615385,0.0,1.0,0.5507246376811594,0.75,0.6538461538461539,0.2,0.6704784526930236,0.525988690403783,0.5397674067953844,0.5224160222865316,0.6538480738993842,0.5558449688891564,0.5949463922625656
2574,0.5935032519948019,0.5935032519948018,0.37962962962962965,0.15384615384615385,0.0,0.0,0.0,0.75,0.46153846153846156,0.8,0.7415045201865261,0.5627946594416274,0.5150507194542634,0.48369347835538484,0.5416409041910138,0.4922306340201773,0.42762816298668477
2575,0.07453296964168854,0.07453296964168887,0.3545369504209541,0.15384615384615385,0.0,0.0,0.38,0.75,0.38461538461538464,0.0,0.3768181115716545,0.6565914009841936,0.5621613109320532,0.5490447358880672,0.6248943996991645,0.5598983824236331,0.4734297914250192
2576,0.018619754830190738,0.018619754830191182,0.23450586264656614,0.07692307692307693,0.0,0.0,0.0,0.75,0.5384615384615384,0.0,0.29406382765745986,0.2962845252863294,0.32934227564691326,0.3061157796542215,0.272251032134772,0.3267920619697063,0.35075045878797306
2577,0.2108309939413262,0.21083099394132598,0.3545369504209541,0.07692307692307693,0.0014311270125223613,0.0,0.0,0.75,0.5,0.4,0.5477919012922704,0.3754851073185008,0.5515850785917878,0.536711149324519,0.4737114137871547,0.5360381317018159,0.3771040285770112
2578,0.5817171457199295,0.5817171457199296,0.37962962962962965,0.15384615384615385,0.0,0.0,0.0,0.75,0.5,0.4,0.6675182257806709,0.3806658809722448,0.4698844984998138,0.43312051281009867,0.38865322577981276,0.44701516204232933,0.30101942051393793
2579,0.0024312390021269392,0.0024312390021268837,0.23450586264656614,0.15384615384615385,0.0,0.0,0.0,0.75,0.4230769230769231,0.2,0.4127598599803652,0.30275416954338674,0.25711882691703997,0.24771775444415253,0.23768612520022475,0.2635024678065176,0.35984912951979114
2580,0.9390647421512789,0.9390647421512792,0.6454630495790459,0.07692307692307693,0.0024164317358034634,1.0,0.999999999999597,0.75,0.46153846153846156,1.0,1.3357346064723483,1.4773399386166646,1.2506024858619953,1.3074607602806556,1.3273512917749273,1.2876093373815254,1.4252503301277837
2581,0.04200355916911647,0.042003559169116855,0.23450586264656614,0.15384615384615385,0.00035778175313059033,0.0,0.999999999999194,0.75,0.6538461538461539,0.4,0.8099583711104767,0.3549102504888577,0.28192759173680265,0.26749149148887635,0.3678379879303165,0.2751029824922209,0.36070239947524024
2582,0.8766970364134976,0.8766970364134978,0.31016042780748665,0.15384615384615385,0.0,0.0,0.0,0.75,0.5384615384615384,0.0,0.43145311132450276,0.38515066346148835,0.4365759277700602,0.3995721565783277,0.38496045731159917,0.4606024841302482,0.3616428774001001
2583,0.5575314634981994,0.5575314634981998,0.31016042780748665,0.15384615384615385,0.0,1.0,0.0,0.75,0.7692307692307693,0.4,0.4716767239103582,0.2905765669999089,0.4358218324963925,0.4014445500578696,0.26299188347591296,0.4177069567590864,0.2991412910109768
2584,0.9953949191761526,0.9953949191761524,0.5943600867678959,0.15384615384615385,0.0,0.0,0.3816793893129772,0.75,0.38461538461538464,0.4,0.7714728166162794,1.090637105936689,1.4718735179573565,1.5150767610377434,1.048654487225786,1.4972321694634647,1.1122729815411199
2585,0.9937484000185752,0.993748400018575,0.34860557768924305,0.15384615384615385,0.0016109544905356424,0.5,0.5605095541401275,0.75,0.6538461538461539,0.8,0.7232493416040032,0.6297765306001931,0.8434799219469016,0.8572300504614824,1.2759080623531986,0.860471081976049,1.0228928594061049
2586,0.8386549043929938,0.838654904392994,0.37962962962962965,0.07692307692307693,0.0,0.5,0.0,0.75,0.38461538461538464,0.2,0.5036564557119334,0.4802152410369036,0.6483467347010948,0.6314413889706649,0.6811997736810933,0.6579822156515095,0.55900319378482
2587,0.9946164996530589,0.9946164996530593,0.7654941373534339,0.15384615384615385,0.0016109544905356424,1.0,0.9999999999996937,0.75,0.5384615384615384,0.8,1.3260162414232795,1.2935283167527394,1.2877867631725912,1.344751900997741,1.4171332947341244,1.239688517997354,1.1937765963193732
2588,0.00031959966145667096,0.000319599661456893,0.23450586264656614,0.15384615384615385,0.0,0.0,0.0,0.75,0.46153846153846156,0.0,0.31799187636465814,0.2534223384267219,0.1808262625128963,0.19007261123630903,0.20063057620969676,0.164529857596728,0.36212464734107574
2589,0.5934224968167015,0.5934224968167016,0.37962962962962965,0.07692307692307693,0.0,0.5,0.0,0.75,0.46153846153846156,0.2,0.4558745879556011,0.4009818191237416,0.5395263959603583,0.5047603207043726,0.5296598513231893,0.5107317759109556,0.3571304208262833
2590,0.9362555559490643,0.9362555559490646,0.5943600867678959,0.15384615384615385,0.0008054772452678212,0.6666666666666666,0.6200000000000001,0.75,0.5769230769230769,0.6,0.5664914003202731,0.8679108449226012,1.0592874541943698,1.1121343006303215,0.7213976572111084,1.0605638187970832,0.9210758040812101
2591,0.003138946487787342,0.0031389464877877304,0.23450586264656614,0.07692307692307693,0.0,0.5,0.0,0.75,0.4230769230769231,0.4,0.32691201303074274,0.186883036153932,0.19442681819552612,0.20047441139140426,0.2337872708672573,0.19736528537240774,0.35345814914249246
2592,0.998790853426729,0.9987908534267292,0.3545369504209541,0.23076923076923078,0.0007155635062611807,1.0,0.6031746031746033,0.75,0.5,0.8,0.4799676167186149,0.8782384577219366,0.7738664462763126,0.8002829076820599,1.0104695831629673,0.7678583514895025,0.9111334062794298
2593,0.9867843618019255,0.9867843618019254,0.7654941373534339,0.15384615384615385,0.0,0.0,0.5,0.75,0.6153846153846154,0.4,0.853780685854435,1.3857701601009347,1.5124021832378363,1.5489491196229586,1.1692521442665844,1.509333668866455,1.031333889536786
2594,0.02528786753038803,0.025287867530387753,0.40563991323210413,0.15384615384615385,0.0,0.5,0.0,0.75,0.5384615384615384,0.4,0.34228651108794195,0.5080858496950028,0.5486260880085758,0.532929428432397,0.5223363651951527,0.5299960132427316,0.5248408286960055
2595,8.259291217616038e-08,8.259291184309347e-08,0.34860557768924305,0.23076923076923078,0.0,0.0,0.338111715274345,0.75,0.3076923076923077,0.2,0.737170268223635,0.26466156182666895,0.07373845003670312,0.1259917998219909,0.4301485749660399,0.08037773333246472,0.1880105199677021
2596,0.07392981134289311,0.07392981134289356,0.3545369504209541,0.07692307692307693,0.0,1.0,0.0,0.75,0.5,0.4,0.6004258602999719,0.38479605136519535,0.529923432168391,0.5116190312544563,0.42187534783713304,0.5140285256046053,0.36891496129365026
